"x"
0,545644544577197
2,74429415202733
0,501038956043533
0,300856122207988
0,587689943726489
0,225859054349194
0,757207697335877
0,395454149033309
0,615139372551901
0,412495862032835
0,768342241337127
0,341787464284399
0,226103594427868
0,966480074003167
0,423974401161437
2,30981925661573
0,559699671839529
0,33172356506105
0,453572866624022
1,09457032093321
0,558314027053031
0,561424095513783
2,73139637942459
0,643855098515031
0,456775005673027
1,23013158867592
0,452864486154703
1,30378189187045
0,583576204569834
0,416321908356389
1,47615684040637
0,242976118514794
1,07236797138933
0,705709678538288
0,983799386812223
0,970802154464144
1,1793299672402
3,23444409132156
0,738838780614939
0,249727321738063
1,24576757199777
0,921919833262791
0,214540140442934
0,583327988404195
1,27067172768113
0,701031710762295
0,313979996463985
0,628501940266051
0,687726391541807
1,23901026534423
0,461067391939783
0,494715341484161
0,781458108557363
0,431145262790623
0,426027658060402
0,276393092007729
0,463058665803728
0,871064250492287
1,04187093721325
3,57301249866434
0,286907383519256
0,446755880595364
0,35520064817565
0,429849580390165
0,348257158975985
0,515532179838692
0,629391001202122
0,267459957340619
0,516050512587378
0,540008822331793
0,548779196085964
0,208955498295692
0,646832907119241
2,5671087328898
0,349651919095366
0,897867892742353
0,535981724352619
2,72788516918596
0,538374222196485
0,555705109516712
0,734324082175268
0,501283428490998
1,13756724995718
0,617654107815257
