"x"
1,25354069417775
1,56859779232721
4,02774625453475
1,83819175291206
2,10226512517201
2,09324804582384
2,69909370655052
1,9959742787955
4,46369563715948
4,17227598821061
0,929834732619563
1,65597946437753
1,20672577473032
7,5742427641902
1,67693576187325
3,30173151366651
2,19828170648052
1,71663006480745
0,99357641629867
1,58945605364043
1,37707672494198
2,53947419519007
1,49203715779173
2,47722644194771
2,38304176524303
0,971835752589586
2,89304968602194
2,63978695102481
1,61964213583087
1,95514479244803
4,06501087029036
2,81222827583531
1,45821261642568
1,48785464491924
2,83164102176672
2,97445601604166
1,79000328870722
1,05544100786541
2,24524042703728
2,64652110158201
1,47163641239441
1,65414556089692
1,13528879914921
1,79636783796369
2,73398152708051
4,79790295773241
3,03509404179554
2,37762758927581
3,40124164220657
1,51143173103575
3,31314534738612
1,11508364179112
2,34342361090521
1,16509225471212
2,58382820213175
4,64396277116104
0,654249956593797
3,2358931845059
1,77049833889751
3,04870808451912
2,51173080442261
3,03242260296181
