"x"
1,16272235394096
1,5011110259314
0,954446803417007
2,04155389446844
1,48222214800566
0,648191325489634
1,38245092153124
0,865943690305073
1,72691083691082
2,59050019478715
2,26954468066117
1,14520986062766
0,887084025091628
1,05848863045529
1,49527690020313
1,475251201681
2,54709467786337
2,88744512125937
2,16966640560877
1,25919224109844
1,89465478530618
1,4011942232398
1,7790216341976
0,762771172664397
0,724824737891094
1,84978470935585
1,2267200468694
1,87983589676116
2,31824720460402
1,28504648096458
1,39984611072986
1,52772106003844
1,30616098656809
1,76187080480864
1,50595251224759
1,81601218789418
0,935883924762256
2,0400364885204
1,82368773012733
1,80873888981457
1,51991281908853
1,83062613067513
1,74315912520158
1,17847404297233
1,95123069700975
1,75816850336106
1,36814481490236
1,84647956463816
1,75587226267362
1,89942935737463
2,11349195283141
1,51660442449631
2,2836502922122
1,16466346932862
2,39779798058978
1,00684806071998
