"x"
2,22451431084322
3,28242133781682
3,13693499002376
5,41678418456069
1,10334112575172
1,51717006460447
3,00661352831903
3,11782014915975
1,38135104439187
1,08928617346005
2,78599385646598
3,06958990618387
2,25686685918155
2,23906833052735
3,59278309575767
1,47000143098573
1,37156086409624
2,2546307704412
2,71792014165551
2,4524441654084
3,60127708345519
6,65456249959701
2,35059743045205
1,01889497651774
1,48834288847652
2,55405432483746
2,37698039439711
0,766001146662589
3,87419616676746
2,83899762960119
1,38370799288898
2,93319235655449
1,83384616038426
2,98719830144108
2,98207835660112
0,794255425809327
1,47765250732101
2,09854934579398
1,87008660830688
1,39489404075006
0,978317110471668
2,03503510298547
1,67540228675898
1,33685357266308
2,04596297167428
1,64341949107781
2,35993650942025
2,85942365126859
2,19584060097197
2,49832128142791
1,71599113364139
1,16354004843625
1,38995942740267
3,74695274909318
0,892164981212366
2,37301206065547
1,20652453784364
1,00859057632707
1,99670844064706
3,45236922267655
1,35033536837733
1,57460698674789
2,06329384272207
2,72781337256226
3,29732089276528
2,36217262778173
0,948358534550559
4,84255478298277
