"x"
0,820036780754989
4,42845739516037
1,78475411785848
1,6412260775394
2,82757049601844
3,02491953908888
1,00585201570447
3,17975907804419
1,51429947238938
2,13280226376185
2,49371050973466
1,0062651453666
1,63401650217473
2,18157664329481
1,01842710483585
1,76404900238719
2,41578123193539
2,48207340029987
1,7320135810749
1,28239000310891
1,67170459629917
1,21890378463701
5,58946412772174
2,71961166531728
0,809428509627028
2,06240377305127
3,53948525634826
1,55303829445482
2,00686365181901
1,42791957364716
1,66964380534052
2,07538741359311
0,993060446524138
2,44382125189579
2,00253722917823
2,42057112517465
1,96606096344715
2,03637215615174
3,6005356509108
1,20442030294585
3,14634953365707
2,25972420387363
1,27280351084435
2,31386977968584
1,6406001723648
1,59430620420645
5,16256806550653
2,16370913818599
0,794621125923979
1,83752922795836
1,03774538743696
0,974639600397807
5,30745459962147
0,796508266937737
