"x"
0,517239983614895
3,69301966032805
2,93637475784755
0,950702534664616
0,876000524741263
3,12720195747183
1,06136124447539
0,918393333342087
1,63450452361408
0,744469079563389
1,17513045529576
2,21265498778144
0,462559437532868
0,945253752970313
0,818122510952545
1,30977818604649
0,943786824060764
1,70814380699315
1,61483383404056
1,79999790770052
1,12283269133962
0,944752900435827
1,33304127252018
3,66679735234326
1,12945276464034
0,860397565563143
1,68999514575676
1,94454607939619
3,05527793078304
1,28643428813383
1,99566893973994
1,17224830101478
3,39992342141909
0,859435929035503
2,64904425919872
2,98935757114771
1,80387358973525
1,43582754460933
2,01430915000645
2,94914683075774
0,400668986243241
1,08425180252552
4,67293227327495
1,44215633025341
0,916940390768591
1,26874655854255
1,08269141982751
3,35416945634875
0,903838647276751
1,26013366722422
4,56408250444378
1,07366825362999
1,87807219942663
1,24891726709448
1,4730262247726
4,06393832010669
1,21626713040484
2,87242328342918
1,81375045024698
3,4991909176431
0,673908379321688
1,84296631097802
0,992732174532833
0,515455999459371
2,36795964685683
0,864344444284524
2,6277144251174
1,12228241662591
1,79039088278244
