"x"
5,86662107183365
7,80974749137443
11,6092335213836
4,21278684912377
3,54114329008272
5,59637095323387
4,7022527487599
4,1545689200545
2,78276200164912
6,39465325743696
2,3157528939733
2,7937866093966
5,38151389485108
3,87144708984958
1,78413570637689
8,11630569902885
13,2034373265178
7,36190912492181
4,49105163452354
8,00691382499043
4,55021778234309
5,02928159678305
2,90269355327548
7,46398182982539
3,46507196776794
6,35132188709022
7,4635953369962
3,51111992037851
5,8848190899019
3,75738448111599
3,81592740327296
6,9737638098819
2,38998940902335
1,52957587100553
7,92444206247101
3,60190966248149
7,16338865168375
6,4419148938526
12,7373603661564
7,1906187991519
2,9472335700714
3,41514882057473
7,06794252808639
2,16112129205959
2,89305266776986
3,04803312535458
5,75882006183257
3,10551528055735
6,61428774243302
2,30728465652694
5,37666728761028
9,64071871557751
5,43108427512146
10,7299266696066
3,80504507889113
3,46598154508573
5,29776837803393
6,47474912686435
4,87023376359375
5,48554577903618
5,34139172054599
3,77013313246766
