"x"
2,87499841940643
1,71879483076358
2,83586142534753
2,12402181371526
1,9836286676052
5,49912108352695
1,98383025292563
1,54046757423167
2,13541581603629
0,846239513795451
4,84513588977927
3,17724189380598
1,35419966378418
1,22012125994204
1,50945685406804
1,73748561429125
1,56001827658394
0,925457319917319
0,587387750111842
3,01021306289912
2,75149106786857
2,26493788410674
0,939316665252246
2,94590175274515
2,00645373551428
2,05827903059188
2,34227618791729
1,14821826766348
5,14976491999744
1,31625546014829
2,47610909297588
2,02667517303804
1,3809381169836
2,41695921626778
1,97396573801163
1,81124980579815
3,0687464272644
2,10759324981125
2,21845978827888
1,2233795176215
0,781592466157592
4,08899241203489
1,22693862237654
2,52529025133643
1,67180948879654
2,02705584155144
3,48814367866015
1,62197373406276
0,884836361974126
2,42618962218797
1,00101716190348
1,83304007642387
1,6679621139893
2,83942268244252
2,13551910207796
2,61541571758006
1,9443509945322
2,21222858745781
2,45534645584566
2,58130591062964
2,12510420153107
1,73876629587359
2,97730561566527
1,93293317673
3,51925297624699
