"x"
1,56910597121
1,36249925744441
3,41670371870758
1,10866438747569
1,58560187800664
1,95942968237209
1,35147320686839
2,19214842603779
1,15416636726045
0,661459563646156
1,35819347361603
1,96500416555459
3,28204207067796
1,93746112317815
2,45920023837431
1,48999176319001
1,86651512366174
1,21712857826776
0,703781008956381
1,57443548147552
0,833078390411991
0,970267502057446
1,19606375925844
1,91025298162943
2,72853024312808
1,06195749060756
3,2926043757437
3,53925110946094
2,11385954585549
1,44973986436477
1,35273961509601
1,18875469795437
1,52203971121664
0,81033659734447
1,81491308945855
2,67450068956042
1,02280724072556
2,16596169749576
1,59965822770705
4,40125932930968
2,01303176192098
0,881283080262152
0,972126253987192
1,04638983372061
2,61273269666577
2,22802442041816
0,755291305410045
2,73799058090793
1,62493113220621
4,12486249050795
1,1920822919256
