"x"
4,8381033315473
8,09474463058
4,06393531131622
3,88064026651324
7,94764955764784
6,80655587343865
5,50554100991813
6,55724460790505
5,67151209708757
3,05189050775855
10,1401059819782
9,16810760961135
2,08506515157024
1,99536899160766
16,9356060516804
12,6840055988672
1,43589976399255
4,67757994091455
4,01792323012572
4,00694558930846
8,6552881612619
4,64990292275415
4,42171107144696
7,32854734024266
3,50360916878657
3,132931328227
5,22711565003858
1,23747201105411
5,24833135301369
6,22176807198433
3,63189200666265
4,4742951458686
5,85954098830145
4,63121032932964
4,85066660733788
7,82472835623151
9,62203939135517
4,92967858969515
8,69556205921536
10,4988615694951
3,75044114464064
7,86923183986625
6,16994931801837
5,46790350456854
4,01930480368071
16,2035803016891
10,8116853752403
11,4315972182817
2,96440362289044
4,2964432901637
8,53605426877418
5,07085207887551
1,92451909776987
10,7532830730243
8,02631266096293
6,65276035479362
5,3714928672122
6,5998776050809
2,83331659313043
11,0946199115203
2,60904792542154
9,99284715883624
10,3841770192963
6,48889321775894
5,29760873321763
5,19113446996894
6,35150230018902
8,66391544850609
12,0526605667736
11,6206572250238
10,2756351788156
