"x"
0,969088321283033
1,13926018658395
2,44145592482998
0,774053474589661
1,1332138236661
6,15299587643718
5,80931194288699
0,231929081384171
0,646066241505085
9,40216064723964
3,72596764281414
3,05891486725959
5,80709957223473
5,03730174275379
0,803581812814179
6,44521297227643
3,71352019574888
0,788820611994748
3,09377083469201
2,90176183363086
2,48907800604699
1,16991823215216
2,55526686391106
1,93160815425569
0,526706921615894
3,00297908825009
0,605484519219291
4,62273526369761
6,94439106884219
4,3656958392979
3,39040590614399
4,21174951282275
1,58733886123014
2,99248991663885
2,08578597157976
3,62024612941678
3,36695766239594
4,56424503068041
2,87602182294335
0,492873732999795
6,97598159881692
1,86410126652479
8,09068905960573
4,70940723656504
0,852427486275659
0,393723383356803
3,01561834323784
0,443513230258884
9,28335867143936
3,19922745055729
1,79800885972418
2,34909988427026
1,15932821867279
0,638510168664626
5,10508495502337
4,56793180330894
2,10511891355718
0,870743381848101
