"x"
2,62544609515481
0,882681901359571
0,607339406604661
0,503691175568289
1,60447752853698
0,764572569975982
0,765989587034661
1,03871573883061
1,12906101483161
1,26178185947661
0,989088869576486
0,59047717527204
1,11526392124725
1,22461094691478
0,793760664609021
1,49252271757155
2,78449649946439
1,50536742129069
0,793405310869443
0,615725232169368
2,65978036148122
1,30973124677665
1,29872224599406
1,01701506735943
1,04955370190933
1,13063107859224
1,02746812545123
1,59900938900896
1,23301410324422
0,652261555580475
0,714444712626766
2,2768982805551
2,65591026319218
1,46511698171589
1,70723320653171
0,65587474839858
0,64387942293871
1,59840658395538
1,40869110740375
1,71893552961149
0,982738700323017
2,26641440787938
1,72610870658639
2,07996636819792
1,06027982516064
2,37074532324656
0,624874832281462
2,30388425477913
1,81675145708064
0,819219324621865
0,65839057041312
0,889968005959694
1,83609902758676
1,37113913285849
1,37748034357153
1,43564867166892
0,790954814311285
5,13136811649754
1,12953128330427
0,776165350760132
0,577920127336199
1,62979182433012
0,92900758200096
2,61831999439241
1,30626401226633
1,22331248453651
0,914213697758871
2,07146421621258
1,24926727256235
0,914513369331313
1,52016921204393
2,0822339823396
0,862861332738124
1,3579341073644
1,51196917814248
0,627968300091887
3,92488641421576
1,36696245569866
0,906043781130114
1,0787001109991
1,32139694899636
1,06262152256785
1,44776914370599
1,36849625452262
