"x"
5,59035369419149
7,15548488841274
5,13913379277973
8,15863563132873
10,1736727678029
6,9937628770231
5,20262131511688
4,14315891420325
13,5281931757124
3,05264226204786
4,93437473895362
5,65177638934995
8,40915322330677
5,82578466403673
3,9292470906073
10,0222908680326
6,09385804911133
7,59709424643723
5,1435156989332
3,67378058055766
3,84357514907971
2,06760830282876
6,2720044832489
4,40472846594444
8,33956388638423
4,65114140993227
7,09876164527583
3,5658382687436
2,27303871867697
4,07261002114593
3,50449819628247
4,77611652619743
6,52815282983288
7,55160285737109
4,41030949467387
6,26001381753316
8,97287993050831
4,05756292869677
5,59193848712413
12,324201942767
6,78937806506304
5,93768498689434
9,30785425879476
8,00961544380389
7,07086385150094
4,67913851860906
8,37016768317008
3,06718948694798
4,24280941502504
4,99856748731963
10,5487546461261
2,89379762689224
2,79226672732937
12,0792035588867
6,81287744407727
3,82475222030218
4,45963529666923
5,49543886796404
6,49064441824193
2,10708301982674
15,0664031271121
4,17526592448358
6,27371980264993
10,0334438304591
7,75229745487801
