"x"
3,4535326923496
3,18832950612525
2,47991731827766
1,03058117440515
1,35418792551049
2,49747132415007
3,96925194267193
3,90339616588128
2,83711853120237
1,97826055191888
2,24506116622216
1,42788172642491
3,03772257167415
1,23404509228849
8,14424260506781
3,12038142810776
2,15386352880431
1,97361978982713
1,6404026691088
1,311170685324
2,97481513243685
3,56050827608091
1,67969140398209
2,19334505135931
4,05069270155218
1,83180476059583
1,08846723611056
2,2276773653036
3,31251788336625
2,04792686901167
2,36897172896977
3,21949760991117
1,73931314051497
2,38315186011904
4,47648974050359
3,64633172873264
2,10700457010124
2,48310367373527
5,11198766822951
4,04624008942458
3,27858405362267
1,49764224198238
2,16052291322863
1,49893526228302
3,96453649489898
3,38149393257452
3,65817426930373
2,66780375105845
2,56258930323841
1,2592995366428
2,71139526322124
0,635020502087119
1,62019749052483
1,73208561735041
1,10072984111303
5,64230866131608
4,16252298427729
2,92446130771229
1,72631507045478
1,84865991550796
2,37240299244147
2,50355406605426
2,71207672429478
1,25123260527124
2,26788366246574
1,10471896456278
1,12422341925708
1,20912949724249
1,50310704591738
